ProteinID	Length	Start	End	Domain	Tool
XP_004236228.1	20aa	528	547	LRR	DeepLRR
XP_004236228.1	20aa	575	594	LRR	DeepLRR
XP_004236228.1	20aa	599	618	LRR	DeepLRR
XP_004236228.1	20aa	623	642	LRR	DeepLRR
XP_004236228.1	20aa	647	666	LRR	DeepLRR
XP_004236228.1	20aa	671	690	LRR	DeepLRR
XP_004236228.1	20aa	695	714	LRR	DeepLRR
XP_004236228.1	20aa	719	738	LRR	DeepLRR
XP_004236228.1	20aa	743	762	LRR	DeepLRR
XP_004236228.1	20aa	768	787	LRR	DeepLRR
XP_004236228.1	20aa	792	811	LRR	DeepLRR
XP_004236228.1	20aa	816	835	LRR	DeepLRR
XP_004236228.1	20aa	843	862	LRR	DeepLRR
XP_004236562.1	20aa	15	34	LRR	DeepLRR
XP_004236562.1	20aa	37	56	LRR	DeepLRR
XP_004236562.1	20aa	60	79	LRR	DeepLRR
XP_004236640.1	25aa	510	534	LRR	DeepLRR
XP_004236640.1	20aa	535	554	LRR	DeepLRR
XP_004236640.1	20aa	561	580	LRR	DeepLRR
XP_004236940.1	20aa	295	314	LRR	DeepLRR
XP_004236940.1	20aa	320	339	LRR	DeepLRR
XP_004236940.1	20aa	345	364	LRR	DeepLRR
XP_004237052.1	29aa	52	80	LRR	DeepLRR
XP_004237052.1	20aa	89	108	LRR	DeepLRR
XP_004237052.1	29aa	112	140	LRR	DeepLRR
XP_004238151.1	21aa	156	176	LRR	DeepLRR
XP_004238151.1	20aa	184	203	LRR	DeepLRR
XP_004238151.1	20aa	209	228	LRR	DeepLRR
XP_004238151.1	20aa	801	820	LRR	DeepLRR
XP_004238151.1	28aa	823	850	LRR	DeepLRR
XP_004238151.1	28aa	857	884	LRR	DeepLRR
XP_004238152.2	21aa	156	176	LRR	DeepLRR
XP_004238152.2	20aa	184	203	LRR	DeepLRR
XP_004238152.2	20aa	209	228	LRR	DeepLRR
XP_004238963.1	21aa	429	449	LRR	DeepLRR
XP_004238963.1	20aa	452	471	LRR	DeepLRR
XP_004238963.1	20aa	476	495	LRR	DeepLRR
XP_004238963.1	20aa	499	518	LRR	DeepLRR
XP_004238963.1	20aa	524	543	LRR	DeepLRR
XP_004239326.1	20aa	107	126	LRR	DeepLRR
XP_004239326.1	20aa	131	150	LRR	DeepLRR
XP_004239326.1	20aa	155	174	LRR	DeepLRR
XP_004239326.1	20aa	179	198	LRR	DeepLRR
XP_004239326.1	20aa	202	221	LRR	DeepLRR
XP_004239326.1	20aa	225	244	LRR	DeepLRR
XP_004239326.1	21aa	251	271	LRR	DeepLRR
XP_004239326.1	20aa	274	293	LRR	DeepLRR
XP_004239326.1	20aa	298	317	LRR	DeepLRR
XP_004239326.1	20aa	322	341	LRR	DeepLRR
XP_004239326.1	20aa	342	361	LRR	DeepLRR
XP_004239840.1	20aa	365	384	LRR	DeepLRR
XP_004239840.1	20aa	390	409	LRR	DeepLRR
XP_004239840.1	20aa	412	431	LRR	DeepLRR
XP_004239957.1	20aa	365	384	LRR	DeepLRR
XP_004239957.1	20aa	388	407	LRR	DeepLRR
XP_004239957.1	25aa	413	437	LRR	DeepLRR
XP_004240147.1	20aa	639	658	LRR	DeepLRR
XP_004240147.1	20aa	660	679	LRR	DeepLRR
XP_004240147.1	20aa	684	703	LRR	DeepLRR
XP_004240147.1	20aa	713	732	LRR	DeepLRR
XP_004240155.1	28aa	160	187	LRR	DeepLRR
XP_004240155.1	20aa	194	213	LRR	DeepLRR
XP_004240155.1	20aa	223	242	LRR	DeepLRR
XP_004240209.1	20aa	58	77	LRR	DeepLRR
XP_004240209.1	20aa	80	99	LRR	DeepLRR
XP_004240209.1	20aa	101	120	LRR	DeepLRR
XP_004240268.1	25aa	88	112	LRR	DeepLRR
XP_004240268.1	20aa	114	133	LRR	DeepLRR
XP_004240268.1	21aa	138	158	LRR	DeepLRR
XP_004240268.1	20aa	162	181	LRR	DeepLRR
XP_004240268.1	20aa	186	205	LRR	DeepLRR
XP_004240268.1	24aa	228	251	LRR	DeepLRR
XP_004240268.1	20aa	253	272	LRR	DeepLRR
XP_004240268.1	20aa	302	321	LRR	DeepLRR
XP_004240268.1	20aa	326	345	LRR	DeepLRR
XP_004240268.1	20aa	352	371	LRR	DeepLRR
XP_004240813.1	20aa	90	109	LRR	DeepLRR
XP_004240813.1	21aa	116	136	LRR	DeepLRR
XP_004240813.1	20aa	141	160	LRR	DeepLRR
XP_004240813.1	20aa	165	184	LRR	DeepLRR
XP_004240813.1	20aa	192	211	LRR	DeepLRR
XP_004240813.1	22aa	218	239	LRR	DeepLRR
XP_004240813.1	20aa	243	262	LRR	DeepLRR
XP_004240813.1	20aa	269	288	LRR	DeepLRR
XP_004240813.1	20aa	293	312	LRR	DeepLRR
XP_004240813.1	20aa	317	336	LRR	DeepLRR
XP_004240813.1	20aa	341	360	LRR	DeepLRR
XP_004240813.1	20aa	365	384	LRR	DeepLRR
XP_004240813.1	20aa	389	408	LRR	DeepLRR
XP_004240813.1	20aa	413	432	LRR	DeepLRR
XP_004240813.1	20aa	437	456	LRR	DeepLRR
XP_004240813.1	20aa	461	480	LRR	DeepLRR
XP_004240813.1	20aa	485	504	LRR	DeepLRR
XP_004240813.1	21aa	510	530	LRR	DeepLRR
XP_004240813.1	20aa	533	552	LRR	DeepLRR
XP_004240813.1	21aa	556	576	LRR	DeepLRR
XP_004240813.1	20aa	580	599	LRR	DeepLRR
XP_004240813.1	20aa	605	624	LRR	DeepLRR
XP_004240813.1	20aa	627	646	LRR	DeepLRR
XP_004240813.1	20aa	651	670	LRR	DeepLRR
XP_004240813.1	27aa	674	700	LRR	DeepLRR
XP_004240813.1	22aa	701	722	LRR	DeepLRR
XP_004240813.1	20aa	748	767	LRR	DeepLRR
XP_004240813.1	23aa	768	790	LRR	DeepLRR
XP_004240813.1	20aa	792	811	LRR	DeepLRR
XP_004240813.1	20aa	816	835	LRR	DeepLRR
XP_004240813.1	20aa	840	859	LRR	DeepLRR
XP_004241252.1	20aa	154	173	LRR	DeepLRR
XP_004241252.1	21aa	174	194	LRR	DeepLRR
XP_004241252.1	20aa	197	216	LRR	DeepLRR
XP_004242014.1	27aa	89	115	LRR	DeepLRR
XP_004242014.1	20aa	121	140	LRR	DeepLRR
XP_004242014.1	20aa	145	164	LRR	DeepLRR
XP_004242091.1	21aa	75	95	LRR	DeepLRR
XP_004242091.1	20aa	96	115	LRR	DeepLRR
XP_004242091.1	20aa	116	135	LRR	DeepLRR
XP_004242091.1	26aa	136	161	LRR	DeepLRR
XP_004242721.1	29aa	232	260	LRR	DeepLRR
XP_004242721.1	21aa	269	289	LRR	DeepLRR
XP_004242721.1	20aa	290	309	LRR	DeepLRR
XP_004242808.2	20aa	85	104	LRR	DeepLRR
XP_004242808.2	20aa	112	131	LRR	DeepLRR
XP_004242808.2	20aa	136	155	LRR	DeepLRR
XP_004242808.2	20aa	161	180	LRR	DeepLRR
XP_004242808.2	21aa	185	205	LRR	DeepLRR
XP_004242808.2	20aa	210	229	LRR	DeepLRR
XP_004242808.2	22aa	238	259	LRR	DeepLRR
XP_004242808.2	20aa	263	282	LRR	DeepLRR
XP_004242808.2	21aa	286	306	LRR	DeepLRR
XP_004242808.2	20aa	310	329	LRR	DeepLRR
XP_004242808.2	20aa	339	358	LRR	DeepLRR
XP_004242808.2	20aa	362	381	LRR	DeepLRR
XP_004242808.2	20aa	386	405	LRR	DeepLRR
XP_004242808.2	20aa	409	428	LRR	DeepLRR
XP_004242808.2	22aa	433	454	LRR	DeepLRR
XP_004242808.2	20aa	481	500	LRR	DeepLRR
XP_004242808.2	20aa	505	524	LRR	DeepLRR
XP_004242808.2	20aa	529	548	LRR	DeepLRR
XP_004242808.2	20aa	554	573	LRR	DeepLRR
XP_004242808.2	20aa	577	596	LRR	DeepLRR
XP_004242808.2	20aa	598	617	LRR	DeepLRR
XP_004242808.2	20aa	622	641	LRR	DeepLRR
XP_004242808.2	20aa	646	665	LRR	DeepLRR
XP_004242808.2	20aa	670	689	LRR	DeepLRR
XP_004242808.2	20aa	694	713	LRR	DeepLRR
XP_004242808.2	20aa	719	738	LRR	DeepLRR
XP_004242808.2	20aa	743	762	LRR	DeepLRR
XP_004242808.2	20aa	813	832	LRR	DeepLRR
XP_004242808.2	20aa	837	856	LRR	DeepLRR
XP_004242808.2	20aa	861	880	LRR	DeepLRR
XP_004242808.2	20aa	885	904	LRR	DeepLRR
XP_004242808.2	20aa	912	931	LRR	DeepLRR
XP_004242877.1	20aa	270	289	LRR	DeepLRR
XP_004242877.1	20aa	296	315	LRR	DeepLRR
XP_004242877.1	28aa	322	349	LRR	DeepLRR
XP_004242967.1	29aa	303	331	LRR	DeepLRR
XP_004242967.1	24aa	336	359	LRR	DeepLRR
XP_004242967.1	24aa	360	383	LRR	DeepLRR
XP_004242978.4	24aa	116	139	LRR	DeepLRR
XP_004242978.4	20aa	142	161	LRR	DeepLRR
XP_004242978.4	20aa	165	184	LRR	DeepLRR
XP_004242978.4	20aa	185	204	LRR	DeepLRR
XP_004242978.4	20aa	207	226	LRR	DeepLRR
XP_004242978.4	25aa	231	255	LRR	DeepLRR
XP_004242978.4	20aa	589	608	LRR	DeepLRR
XP_004242978.4	20aa	612	631	LRR	DeepLRR
XP_004242978.4	29aa	640	668	LRR	DeepLRR
XP_004242981.1	20aa	84	103	LRR	DeepLRR
XP_004242981.1	21aa	110	130	LRR	DeepLRR
XP_004242981.1	20aa	135	154	LRR	DeepLRR
XP_004242981.1	21aa	159	179	LRR	DeepLRR
XP_004242981.1	20aa	188	207	LRR	DeepLRR
XP_004242981.1	20aa	210	229	LRR	DeepLRR
XP_004242981.1	20aa	234	253	LRR	DeepLRR
XP_004242981.1	20aa	260	279	LRR	DeepLRR
XP_004242981.1	21aa	284	304	LRR	DeepLRR
XP_004242981.1	20aa	308	327	LRR	DeepLRR
XP_004242981.1	21aa	332	352	LRR	DeepLRR
XP_004242981.1	20aa	356	375	LRR	DeepLRR
XP_004242981.1	20aa	380	399	LRR	DeepLRR
XP_004242981.1	20aa	405	424	LRR	DeepLRR
XP_004242981.1	20aa	429	448	LRR	DeepLRR
XP_004242981.1	24aa	450	473	LRR	DeepLRR
XP_004242981.1	20aa	475	494	LRR	DeepLRR
XP_004242981.1	21aa	500	520	LRR	DeepLRR
XP_004242981.1	20aa	524	543	LRR	DeepLRR
XP_004242981.1	20aa	546	565	LRR	DeepLRR
XP_004242981.1	20aa	573	592	LRR	DeepLRR
XP_004242981.1	20aa	595	614	LRR	DeepLRR
XP_004242981.1	20aa	615	634	LRR	DeepLRR
XP_004242981.1	20aa	640	659	LRR	DeepLRR
XP_004242981.1	20aa	666	685	LRR	DeepLRR
XP_004242981.1	25aa	688	712	LRR	DeepLRR
XP_004242981.1	20aa	714	733	LRR	DeepLRR
XP_004242981.1	25aa	736	760	LRR	DeepLRR
XP_004242981.1	21aa	764	784	LRR	DeepLRR
XP_004242981.1	20aa	786	805	LRR	DeepLRR
XP_004242981.1	20aa	810	829	LRR	DeepLRR
XP_004242981.1	20aa	853	872	LRR	DeepLRR
XP_004242981.1	20aa	877	896	LRR	DeepLRR
XP_004242981.1	21aa	901	921	LRR	DeepLRR
XP_004243038.3	24aa	115	138	LRR	DeepLRR
XP_004243038.3	21aa	140	160	LRR	DeepLRR
XP_004243038.3	21aa	163	183	LRR	DeepLRR
XP_004243038.3	21aa	188	208	LRR	DeepLRR
XP_004243038.3	27aa	213	239	LRR	DeepLRR
XP_004243038.3	22aa	241	262	LRR	DeepLRR
XP_004243038.3	21aa	267	287	LRR	DeepLRR
XP_004243038.3	21aa	291	311	LRR	DeepLRR
XP_004243038.3	24aa	343	366	LRR	DeepLRR
XP_004243038.3	20aa	367	386	LRR	DeepLRR
XP_004243038.3	20aa	391	410	LRR	DeepLRR
XP_004243038.3	21aa	414	434	LRR	DeepLRR
XP_004243038.3	20aa	437	456	LRR	DeepLRR
XP_004243038.3	22aa	461	482	LRR	DeepLRR
XP_004243038.3	20aa	486	505	LRR	DeepLRR
XP_004243038.3	20aa	510	529	LRR	DeepLRR
XP_004243038.3	23aa	534	556	LRR	DeepLRR
XP_004243038.3	20aa	559	578	LRR	DeepLRR
XP_004243038.3	20aa	583	602	LRR	DeepLRR
XP_004243038.3	20aa	630	649	LRR	DeepLRR
XP_004243038.3	20aa	653	672	LRR	DeepLRR
XP_004243038.3	20aa	677	696	LRR	DeepLRR
XP_004243038.3	20aa	699	718	LRR	DeepLRR
XP_004243038.3	20aa	724	743	LRR	DeepLRR
XP_004243038.3	20aa	749	768	LRR	DeepLRR
XP_004243038.3	20aa	820	839	LRR	DeepLRR
XP_004243038.3	21aa	844	864	LRR	DeepLRR
XP_004243038.3	20aa	868	887	LRR	DeepLRR
XP_004243038.3	20aa	892	911	LRR	DeepLRR
XP_004243038.3	25aa	913	937	LRR	DeepLRR
XP_004243303.1	20aa	236	255	LRR	DeepLRR
XP_004243303.1	20aa	258	277	LRR	DeepLRR
XP_004243303.1	28aa	286	313	LRR	DeepLRR
XP_004243515.1	25aa	157	181	LRR	DeepLRR
XP_004243515.1	25aa	184	208	LRR	DeepLRR
XP_004243515.1	20aa	215	234	LRR	DeepLRR
XP_004244257.1	28aa	307	334	LRR	DeepLRR
XP_004244257.1	23aa	337	359	LRR	DeepLRR
XP_004244257.1	20aa	361	380	LRR	DeepLRR
XP_004245075.1	24aa	8	31	LRR	DeepLRR
XP_004245075.1	20aa	32	51	LRR	DeepLRR
XP_004245075.1	20aa	54	73	LRR	DeepLRR
XP_004245766.1	20aa	93	112	LRR	DeepLRR
XP_004245766.1	20aa	116	135	LRR	DeepLRR
XP_004245766.1	20aa	145	164	LRR	DeepLRR
XP_004245854.1	20aa	333	352	LRR	DeepLRR
XP_004245854.1	20aa	359	378	LRR	DeepLRR
XP_004245854.1	28aa	387	414	LRR	DeepLRR
XP_004246170.1	20aa	89	108	LRR	DeepLRR
XP_004246170.1	20aa	117	136	LRR	DeepLRR
XP_004246170.1	20aa	138	157	LRR	DeepLRR
XP_004246170.1	29aa	163	191	LRR	DeepLRR
XP_004246170.1	20aa	192	211	LRR	DeepLRR
XP_004246170.1	20aa	213	232	LRR	DeepLRR
XP_004246170.1	20aa	239	258	LRR	DeepLRR
XP_004246170.1	23aa	265	287	LRR	DeepLRR
XP_004246170.1	20aa	289	308	LRR	DeepLRR
XP_004246170.1	20aa	313	332	LRR	DeepLRR
XP_004246170.1	20aa	337	356	LRR	DeepLRR
XP_004246170.1	20aa	361	380	LRR	DeepLRR
XP_004246170.1	20aa	385	404	LRR	DeepLRR
XP_004246170.1	20aa	409	428	LRR	DeepLRR
XP_004246170.1	20aa	433	452	LRR	DeepLRR
XP_004246170.1	20aa	457	476	LRR	DeepLRR
XP_004246170.1	20aa	481	500	LRR	DeepLRR
XP_004246170.1	23aa	505	527	LRR	DeepLRR
XP_004246170.1	21aa	528	548	LRR	DeepLRR
XP_004246170.1	21aa	551	571	LRR	DeepLRR
XP_004246170.1	20aa	575	594	LRR	DeepLRR
XP_004246170.1	20aa	600	619	LRR	DeepLRR
XP_004246170.1	23aa	622	644	LRR	DeepLRR
XP_004246170.1	20aa	646	665	LRR	DeepLRR
XP_004246170.1	27aa	668	694	LRR	DeepLRR
XP_004246170.1	21aa	696	716	LRR	DeepLRR
XP_004246170.1	20aa	763	782	LRR	DeepLRR
XP_004246170.1	20aa	787	806	LRR	DeepLRR
XP_004246170.1	20aa	811	830	LRR	DeepLRR
XP_004246170.1	20aa	835	854	LRR	DeepLRR
XP_004246422.1	29aa	64	92	LRR	DeepLRR
XP_004246422.1	20aa	100	119	LRR	DeepLRR
XP_004246422.1	20aa	125	144	LRR	DeepLRR
XP_004247154.1	20aa	8	27	LRR	DeepLRR
XP_004247154.1	20aa	31	50	LRR	DeepLRR
XP_004247154.1	27aa	57	83	LRR	DeepLRR
XP_004247183.1	28aa	50	77	LRR	DeepLRR
XP_004247183.1	20aa	80	99	LRR	DeepLRR
XP_004247183.1	20aa	100	119	LRR	DeepLRR
XP_004247516.1	20aa	143	162	LRR	DeepLRR
XP_004247516.1	20aa	168	187	LRR	DeepLRR
XP_004247516.1	20aa	192	211	LRR	DeepLRR
XP_004247516.1	20aa	216	235	LRR	DeepLRR
XP_004247516.1	20aa	240	259	LRR	DeepLRR
XP_004247516.1	20aa	264	283	LRR	DeepLRR
XP_004247516.1	20aa	289	308	LRR	DeepLRR
XP_004247516.1	25aa	311	335	LRR	DeepLRR
XP_004247516.1	24aa	337	360	LRR	DeepLRR
XP_004247516.1	20aa	362	381	LRR	DeepLRR
XP_004247516.1	25aa	385	409	LRR	DeepLRR
XP_004247516.1	20aa	413	432	LRR	DeepLRR
XP_004247590.1	20aa	84	103	LRR	DeepLRR
XP_004247590.1	24aa	106	129	LRR	DeepLRR
XP_004247590.1	25aa	130	154	LRR	DeepLRR
XP_004247590.1	20aa	156	175	LRR	DeepLRR
XP_004247590.1	20aa	179	198	LRR	DeepLRR
XP_004247590.1	20aa	202	221	LRR	DeepLRR
XP_004247590.1	20aa	227	246	LRR	DeepLRR
XP_004247590.1	20aa	251	270	LRR	DeepLRR
XP_004247590.1	21aa	275	295	LRR	DeepLRR
XP_004247590.1	20aa	299	318	LRR	DeepLRR
XP_004248758.1	25aa	151	175	LRR	DeepLRR
XP_004248758.1	20aa	177	196	LRR	DeepLRR
XP_004248758.1	20aa	202	221	LRR	DeepLRR
XP_004248758.1	20aa	225	244	LRR	DeepLRR
XP_004248758.1	20aa	248	267	LRR	DeepLRR
XP_004248758.1	20aa	273	292	LRR	DeepLRR
XP_004248758.1	20aa	298	317	LRR	DeepLRR
XP_004248758.1	20aa	321	340	LRR	DeepLRR
XP_004248758.1	20aa	345	364	LRR	DeepLRR
XP_004248758.1	21aa	371	391	LRR	DeepLRR
XP_004248904.1	23aa	116	138	LRR	DeepLRR
XP_004248904.1	20aa	139	158	LRR	DeepLRR
XP_004248904.1	27aa	161	187	LRR	DeepLRR
XP_004248904.1	20aa	188	207	LRR	DeepLRR
XP_004248904.1	20aa	211	230	LRR	DeepLRR
XP_004248904.1	20aa	234	253	LRR	DeepLRR
XP_004248904.1	20aa	259	278	LRR	DeepLRR
XP_004248904.1	23aa	283	305	LRR	DeepLRR
XP_004248904.1	23aa	306	328	LRR	DeepLRR
XP_004248904.1	29aa	329	357	LRR	DeepLRR
XP_004249854.1	20aa	123	142	LRR	DeepLRR
XP_004249854.1	20aa	150	169	LRR	DeepLRR
XP_004249854.1	20aa	174	193	LRR	DeepLRR
XP_004249854.1	20aa	197	216	LRR	DeepLRR
XP_004249854.1	25aa	219	243	LRR	DeepLRR
XP_004249854.1	20aa	245	264	LRR	DeepLRR
XP_004249854.1	25aa	267	291	LRR	DeepLRR
XP_004249854.1	20aa	293	312	LRR	DeepLRR
XP_004249854.1	20aa	317	336	LRR	DeepLRR
XP_004249984.1	29aa	155	183	LRR	DeepLRR
XP_004249984.1	27aa	188	214	LRR	DeepLRR
XP_004249984.1	21aa	219	239	LRR	DeepLRR
XP_004249985.1	29aa	155	183	LRR	DeepLRR
XP_004249985.1	27aa	188	214	LRR	DeepLRR
XP_004249985.1	20aa	220	239	LRR	DeepLRR
XP_004250460.2	20aa	421	440	LRR	DeepLRR
XP_004250460.2	28aa	445	472	LRR	DeepLRR
XP_004250460.2	20aa	473	492	LRR	DeepLRR
XP_004250531.1	25aa	256	280	LRR	DeepLRR
XP_004250531.1	25aa	281	305	LRR	DeepLRR
XP_004250531.1	20aa	307	326	LRR	DeepLRR
XP_004250531.1	21aa	331	351	LRR	DeepLRR
XP_004250531.1	21aa	356	376	LRR	DeepLRR
XP_004250531.1	20aa	406	425	LRR	DeepLRR
XP_004250531.1	20aa	427	446	LRR	DeepLRR
XP_004250531.1	20aa	452	471	LRR	DeepLRR
XP_004250531.1	26aa	472	497	LRR	DeepLRR
XP_004250531.1	24aa	498	521	LRR	DeepLRR
XP_004250531.1	20aa	523	542	LRR	DeepLRR
XP_004250531.1	20aa	548	567	LRR	DeepLRR
XP_004250531.1	20aa	572	591	LRR	DeepLRR
XP_004250531.1	20aa	595	614	LRR	DeepLRR
XP_004250531.1	20aa	619	638	LRR	DeepLRR
XP_004250531.1	20aa	643	662	LRR	DeepLRR
XP_004250531.1	20aa	689	708	LRR	DeepLRR
XP_004250531.1	20aa	712	731	LRR	DeepLRR
XP_004250531.1	20aa	736	755	LRR	DeepLRR
XP_004250531.1	29aa	797	825	LRR	DeepLRR
XP_004250531.1	20aa	829	848	LRR	DeepLRR
XP_004250531.1	20aa	853	872	LRR	DeepLRR
XP_004250531.1	20aa	877	896	LRR	DeepLRR
XP_004250531.1	20aa	901	920	LRR	DeepLRR
XP_004250996.1	20aa	241	260	LRR	DeepLRR
XP_004250996.1	25aa	264	288	LRR	DeepLRR
XP_004250996.1	27aa	289	315	LRR	DeepLRR
XP_004251075.1	27aa	37	63	LRR	DeepLRR
XP_004251075.1	28aa	71	98	LRR	DeepLRR
XP_004251075.1	20aa	103	122	LRR	DeepLRR
XP_004251454.1	29aa	358	386	LRR	DeepLRR
XP_004251454.1	20aa	395	414	LRR	DeepLRR
XP_004251454.1	21aa	419	439	LRR	DeepLRR
XP_004251454.1	20aa	443	462	LRR	DeepLRR
XP_004251454.1	20aa	466	485	LRR	DeepLRR
XP_004251911.1	24aa	155	178	LRR	DeepLRR
XP_004251911.1	25aa	182	206	LRR	DeepLRR
XP_004251911.1	20aa	213	232	LRR	DeepLRR
XP_004252054.1	20aa	130	149	LRR	DeepLRR
XP_004252054.1	20aa	151	170	LRR	DeepLRR
XP_004252054.1	20aa	178	197	LRR	DeepLRR
XP_004252054.1	20aa	202	221	LRR	DeepLRR
XP_004252054.1	20aa	225	244	LRR	DeepLRR
XP_004252054.1	20aa	248	267	LRR	DeepLRR
XP_004252054.1	20aa	272	291	LRR	DeepLRR
XP_004252054.1	20aa	296	315	LRR	DeepLRR
XP_004252054.1	21aa	320	340	LRR	DeepLRR
XP_004252054.1	20aa	344	363	LRR	DeepLRR
XP_004252215.1	27aa	247	273	LRR	DeepLRR
XP_004252215.1	21aa	276	296	LRR	DeepLRR
XP_004252215.1	20aa	301	320	LRR	DeepLRR
XP_004252390.2	20aa	91	110	LRR	DeepLRR
XP_004252390.2	20aa	115	134	LRR	DeepLRR
XP_004252390.2	20aa	139	158	LRR	DeepLRR
XP_004252390.2	20aa	163	182	LRR	DeepLRR
XP_004252390.2	20aa	187	206	LRR	DeepLRR
XP_004252390.2	20aa	211	230	LRR	DeepLRR
XP_004252390.2	20aa	235	254	LRR	DeepLRR
XP_004252390.2	20aa	259	278	LRR	DeepLRR
XP_004252390.2	20aa	283	302	LRR	DeepLRR
XP_004252390.2	20aa	307	326	LRR	DeepLRR
XP_004252390.2	20aa	331	350	LRR	DeepLRR
XP_004252390.2	23aa	355	377	LRR	DeepLRR
XP_004252390.2	20aa	379	398	LRR	DeepLRR
XP_004252390.2	20aa	403	422	LRR	DeepLRR
XP_004252390.2	20aa	427	446	LRR	DeepLRR
XP_004252390.2	20aa	451	470	LRR	DeepLRR
XP_004252390.2	20aa	476	495	LRR	DeepLRR
XP_004252390.2	20aa	500	519	LRR	DeepLRR
XP_004252390.2	20aa	524	543	LRR	DeepLRR
XP_004252390.2	25aa	546	570	LRR	DeepLRR
XP_004252390.2	21aa	574	594	LRR	DeepLRR
XP_004252390.2	20aa	642	661	LRR	DeepLRR
XP_004252390.2	20aa	666	685	LRR	DeepLRR
XP_004252390.2	20aa	690	709	LRR	DeepLRR
XP_004252390.2	20aa	714	733	LRR	DeepLRR
XP_004252404.1	20aa	227	246	LRR	DeepLRR
XP_004252404.1	20aa	250	269	LRR	DeepLRR
XP_004252404.1	20aa	270	289	LRR	DeepLRR
XP_004252485.1	28aa	100	127	LRR	DeepLRR
XP_004252485.1	20aa	131	150	LRR	DeepLRR
XP_004252485.1	20aa	158	177	LRR	DeepLRR
XP_004252485.1	20aa	182	201	LRR	DeepLRR
XP_004252485.1	20aa	206	225	LRR	DeepLRR
XP_004252485.1	20aa	228	247	LRR	DeepLRR
XP_004252485.1	20aa	252	271	LRR	DeepLRR
XP_004252485.1	20aa	276	295	LRR	DeepLRR
XP_004252485.1	20aa	300	319	LRR	DeepLRR
XP_004252485.1	20aa	326	345	LRR	DeepLRR
XP_004252485.1	20aa	350	369	LRR	DeepLRR
XP_004252485.1	20aa	373	392	LRR	DeepLRR
XP_004252485.1	20aa	399	418	LRR	DeepLRR
XP_004252485.1	21aa	422	442	LRR	DeepLRR
XP_004252485.1	21aa	447	467	LRR	DeepLRR
XP_004252850.1	26aa	80	105	LRR	DeepLRR
XP_004252850.1	20aa	106	125	LRR	DeepLRR
XP_004252850.1	20aa	131	150	LRR	DeepLRR
XP_004252850.1	24aa	155	178	LRR	DeepLRR
XP_004252850.1	20aa	185	204	LRR	DeepLRR
XP_004252850.1	20aa	207	226	LRR	DeepLRR
XP_004252850.1	20aa	231	250	LRR	DeepLRR
XP_004252850.1	20aa	257	276	LRR	DeepLRR
XP_004252850.1	20aa	281	300	LRR	DeepLRR
XP_004252850.1	20aa	305	324	LRR	DeepLRR
XP_004252850.1	20aa	329	348	LRR	DeepLRR
XP_004252850.1	20aa	350	369	LRR	DeepLRR
XP_004252850.1	20aa	375	394	LRR	DeepLRR
XP_004252850.1	20aa	400	419	LRR	DeepLRR
XP_004252850.1	20aa	426	445	LRR	DeepLRR
XP_004252850.1	20aa	448	467	LRR	DeepLRR
XP_004252850.1	20aa	474	493	LRR	DeepLRR
XP_004252850.1	20aa	516	535	LRR	DeepLRR
XP_004252850.1	20aa	540	559	LRR	DeepLRR
XP_004252850.1	20aa	564	583	LRR	DeepLRR
XP_004252850.1	20aa	588	607	LRR	DeepLRR
XP_004252850.1	20aa	612	631	LRR	DeepLRR
XP_004252850.1	24aa	634	657	LRR	DeepLRR
XP_004252850.1	20aa	662	681	LRR	DeepLRR
XP_004252850.1	20aa	726	745	LRR	DeepLRR
XP_004252850.1	20aa	751	770	LRR	DeepLRR
XP_004252850.1	20aa	775	794	LRR	DeepLRR
XP_004252850.1	20aa	799	818	LRR	DeepLRR
XP_004253141.1	23aa	90	112	LRR	DeepLRR
XP_004253141.1	20aa	114	133	LRR	DeepLRR
XP_004253141.1	20aa	138	157	LRR	DeepLRR
XP_004253141.1	20aa	162	181	LRR	DeepLRR
XP_004253141.1	20aa	186	205	LRR	DeepLRR
XP_004253141.1	23aa	210	232	LRR	DeepLRR
XP_004253141.1	20aa	234	253	LRR	DeepLRR
XP_004253141.1	20aa	258	277	LRR	DeepLRR
XP_004253141.1	20aa	282	301	LRR	DeepLRR
XP_004253141.1	20aa	306	325	LRR	DeepLRR
XP_004253141.1	20aa	330	349	LRR	DeepLRR
XP_004253141.1	20aa	354	373	LRR	DeepLRR
XP_004253141.1	20aa	378	397	LRR	DeepLRR
XP_004253141.1	20aa	402	421	LRR	DeepLRR
XP_004253141.1	20aa	426	445	LRR	DeepLRR
XP_004253141.1	20aa	451	470	LRR	DeepLRR
XP_004253141.1	20aa	474	493	LRR	DeepLRR
XP_004253141.1	21aa	498	518	LRR	DeepLRR
XP_004253141.1	28aa	520	547	LRR	DeepLRR
XP_004253141.1	20aa	548	567	LRR	DeepLRR
XP_004253141.1	20aa	609	628	LRR	DeepLRR
XP_004253141.1	21aa	634	654	LRR	DeepLRR
XP_004253141.1	20aa	658	677	LRR	DeepLRR
XP_004253141.1	20aa	682	701	LRR	DeepLRR
XP_004253143.2	21aa	72	92	LRR	DeepLRR
XP_004253143.2	20aa	97	116	LRR	DeepLRR
XP_004253143.2	20aa	121	140	LRR	DeepLRR
XP_004253143.2	20aa	145	164	LRR	DeepLRR
XP_004253143.2	20aa	169	188	LRR	DeepLRR
